trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
602,False,"{'a': 0.4, 'e': 0.8242046800450651}",30,0,-136.28868906012647,"{0: 18, 1: 5, 2: 5, 3: 0, 4: 2}",0
603,False,"{'a': 0.4, 'e': 0.8236379760229016}",30,11,-94.10504528799255,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 1}",1
604,False,"{'a': 0.4, 'e': 0.8230704483628307}",20,0,-49.007311082225854,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
605,False,"{'a': 0.4, 'e': 0.82250209763238}",25,0,-82.10604737824815,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
606,False,"{'a': 0.4, 'e': 0.8219329243999003}",25,0,-143.35118428906165,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",0
607,False,"{'a': 0.4, 'e': 0.8213629292345646}",25,0,-125.3374504645097,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
608,False,"{'a': 0.4, 'e': 0.8207921127063681}",25,0,-54.1455396081024,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
609,False,"{'a': 0.4, 'e': 0.8202204753861273}",25,17,15.90557062200573,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.4, 'e': 0.8196480178454795}",25,0,-76.80437395180194,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
611,False,"{'a': 0.4, 'e': 0.8190747406568822}",30,0,-108.89798694331294,"{0: 22, 1: 0, 2: 6, 3: 0, 4: 2}",0
612,False,"{'a': 0.4, 'e': 0.8185006443936125}",30,16,-126.79360228782869,"{0: 8, 1: 0, 2: 2, 3: 2, 4: 2}",1
613,False,"{'a': 0.4, 'e': 0.8179257296297665}",20,13,10.883598282441318,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.4, 'e': 0.8173499969402591}",25,4,-27.146054489709975,"{0: 17, 1: 0, 2: 3, 3: 1, 4: 0}",1
615,False,"{'a': 0.4, 'e': 0.8167734469008229}",20,0,-34.92505586734429,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
616,False,"{'a': 0.4, 'e': 0.8161960800880078}",20,0,-42.6931393492425,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
617,False,"{'a': 0.4, 'e': 0.8156178970791806}",25,0,-185.63053027096663,"{0: 17, 1: 0, 2: 3, 3: 1, 4: 4}",0
618,False,"{'a': 0.4, 'e': 0.8150388984525244}",20,0,-61.27883237613975,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
619,False,"{'a': 0.4, 'e': 0.8144590847870377}",20,0,-118.33311386225184,"{0: 9, 1: 3, 2: 7, 3: 0, 4: 1}",0
620,False,"{'a': 0.4, 'e': 0.8138784566625339}",20,0,-53.02165561839212,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
621,False,"{'a': 0.4, 'e': 0.8132970146596414}",25,0,-35.61719222866741,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
622,False,"{'a': 0.4, 'e': 0.812714759359802}",25,0,-222.31792955481603,"{0: 13, 1: 2, 2: 5, 3: 1, 4: 4}",0
623,False,"{'a': 0.4, 'e': 0.812131691345271}",20,0,-112.82327180478849,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
624,False,"{'a': 0.4, 'e': 0.8115478111991162}",25,0,-58.00628258113513,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",1
625,False,"{'a': 0.4, 'e': 0.8109631195052179}",30,0,-44.960241352168936,"{0: 22, 1: 3, 2: 4, 3: 1, 4: 0}",0
626,False,"{'a': 0.4, 'e': 0.8103776168482677}",20,0,-105.97170489219968,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
627,False,"{'a': 0.4, 'e': 0.8097913038137682}",20,0,-128.7549352312179,"{0: 13, 1: 1, 2: 2, 3: 2, 4: 2}",0
628,False,"{'a': 0.4, 'e': 0.8092041809880323}",25,11,-31.891678485323567,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
629,False,"{'a': 0.4, 'e': 0.8086162489581828}",25,0,-146.2262282948524,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
630,False,"{'a': 0.4, 'e': 0.8080275083121519}",25,0,-109.53138442051666,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
631,False,"{'a': 0.4, 'e': 0.8074379596386799}",25,11,-31.400868315434696,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
632,False,"{'a': 0.4, 'e': 0.8068476035273155}",20,0,-119.34475435006138,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
633,False,"{'a': 0.4, 'e': 0.806256440568415}",20,0,-110.67601714503034,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
634,False,"{'a': 0.4, 'e': 0.8056644713531409}",25,0,-22.02143570652337,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
635,False,"{'a': 0.4, 'e': 0.8050716964734628}",20,0,-79.49801295899,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
636,False,"{'a': 0.4, 'e': 0.8044781165221552}",20,0,-68.14891934469546,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
637,False,"{'a': 0.4, 'e': 0.8038837320927981}",20,0,-64.33038823280215,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
638,False,"{'a': 0.4, 'e': 0.8032885437797759}",20,0,-103.72179816395362,"{0: 12, 1: 4, 2: 2, 3: 0, 4: 2}",0
639,False,"{'a': 0.4, 'e': 0.8026925521782768}",20,0,-81.3835036668304,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
640,False,"{'a': 0.4, 'e': 0.8020957578842927}",35,0,-317.92104793632325,"{0: 18, 1: 2, 2: 9, 3: 0, 4: 6}",0
641,False,"{'a': 0.4, 'e': 0.8014981614946173}",25,11,-72.5702984355277,"{0: 7, 1: 4, 2: 2, 3: 0, 4: 1}",1
642,False,"{'a': 0.4, 'e': 0.8008997636068472}",20,0,-56.475847537407844,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
643,False,"{'a': 0.4, 'e': 0.8003005648193803}",20,0,-101.26521438665634,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
644,False,"{'a': 0.4, 'e': 0.7997005657314152}",25,0,-137.6666966439539,"{0: 16, 1: 3, 2: 2, 3: 2, 4: 2}",0
645,False,"{'a': 0.4, 'e': 0.7990997669429512}",20,0,-55.17577612330159,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
646,False,"{'a': 0.4, 'e': 0.7984981690547867}",30,10,-117.2801503415573,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",1
647,False,"{'a': 0.4, 'e': 0.7978957726685196}",20,0,-144.15867331683523,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
648,False,"{'a': 0.4, 'e': 0.7972925783865465}",20,0,-31.768498865925594,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
649,False,"{'a': 0.4, 'e': 0.7966885868120613}",20,0,-86.55843497579009,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
650,False,"{'a': 0.4, 'e': 0.7960837985490559}",25,0,-133.01389807151284,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
651,False,"{'a': 0.4, 'e': 0.795478214202318}",30,0,-134.78073462209392,"{0: 20, 1: 2, 2: 5, 3: 1, 4: 2}",0
652,False,"{'a': 0.4, 'e': 0.7948718343774324}",20,15,8.67997326816473,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
653,False,"{'a': 0.4, 'e': 0.7942646596807786}",25,0,-96.64192329512166,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
654,False,"{'a': 0.4, 'e': 0.7936566907195313}",25,0,-64.08607044321248,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
655,False,"{'a': 0.4, 'e': 0.7930479281016595}",20,0,-90.97273290641046,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
656,False,"{'a': 0.4, 'e': 0.7924383724359255}",25,0,-35.19301253733086,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 1}",0
657,False,"{'a': 0.4, 'e': 0.7918280243318853}",20,0,-33.138406130934115,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
658,False,"{'a': 0.4, 'e': 0.7912168843998866}",20,0,-88.6041580660768,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
659,False,"{'a': 0.4, 'e': 0.7906049532510695}",20,0,-72.60689506533022,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
660,False,"{'a': 0.4, 'e': 0.7899922314973651}",20,0,-37.16203827624325,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
661,False,"{'a': 0.4, 'e': 0.789378719751495}",30,0,-183.36912344831202,"{0: 21, 1: 1, 2: 2, 3: 3, 4: 3}",0
662,False,"{'a': 0.4, 'e': 0.7887644186269709}",20,12,3.4851360274452814,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
663,False,"{'a': 0.4, 'e': 0.7881493287380938}",25,13,-45.557045040168404,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
664,False,"{'a': 0.4, 'e': 0.7875334506999538}",30,0,-99.95239598627826,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
665,False,"{'a': 0.4, 'e': 0.7869167851284287}",25,0,-113.3129172130661,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
666,False,"{'a': 0.4, 'e': 0.7862993326401839}",30,8,-10.06939351266049,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 0}",1
667,False,"{'a': 0.4, 'e': 0.7856810938526722}",25,0,-133.24926751484134,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 3}",1
668,False,"{'a': 0.4, 'e': 0.785062069384132}",30,0,-210.67016415425968,"{0: 17, 1: 4, 2: 5, 3: 0, 4: 4}",0
669,False,"{'a': 0.4, 'e': 0.7844422598535878}",20,8,-22.447753349920834,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
670,False,"{'a': 0.4, 'e': 0.7838216658808492}",20,0,-119.5646989366445,"{0: 11, 1: 0, 2: 7, 3: 1, 4: 1}",0
671,False,"{'a': 0.4, 'e': 0.7832002880865101}",20,5,-116.03794284815575,"{0: 9, 1: 0, 2: 3, 3: 1, 4: 2}",1
672,False,"{'a': 0.4, 'e': 0.7825781270919481}",20,0,-135.17412309573479,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
673,False,"{'a': 0.4, 'e': 0.7819551835193241}",25,7,-29.33322362130124,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
674,False,"{'a': 0.4, 'e': 0.781331457991582}",25,0,-100.98629919714416,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
675,False,"{'a': 0.4, 'e': 0.7807069511324468}",30,0,-157.99256482201426,"{0: 17, 1: 2, 2: 7, 3: 3, 4: 1}",0
676,False,"{'a': 0.4, 'e': 0.7800816635664256}",30,2,-174.88616736961316,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 3}",1
677,False,"{'a': 0.4, 'e': 0.7794555959188059}",20,0,-56.02752418617559,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
678,False,"{'a': 0.4, 'e': 0.7788287488156552}",20,6,-10.513587996941093,"{0: 10, 1: 3, 2: 1, 3: 0, 4: 0}",1
679,False,"{'a': 0.4, 'e': 0.7782011228838206}",30,0,-183.09221150426745,"{0: 16, 1: 2, 2: 9, 3: 1, 4: 2}",0
680,False,"{'a': 0.4, 'e': 0.7775727187509279}",20,0,-88.6842527774057,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
681,False,"{'a': 0.4, 'e': 0.7769435370453812}",25,0,-94.30852133368668,"{0: 17, 1: 5, 2: 1, 3: 0, 4: 2}",0
682,False,"{'a': 0.4, 'e': 0.7763135783963624}",20,0,-53.48442335194162,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
683,False,"{'a': 0.4, 'e': 0.7756828434338298}",20,0,-70.20392749337623,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
684,False,"{'a': 0.4, 'e': 0.7750513327885183}",20,0,16.824209315188103,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
685,False,"{'a': 0.4, 'e': 0.7744190470919388}",20,0,-74.46266308598634,"{0: 12, 1: 5, 2: 2, 3: 0, 4: 1}",0
686,False,"{'a': 0.4, 'e': 0.7737859869763766}",25,0,-16.97233992286537,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",1
687,False,"{'a': 0.4, 'e': 0.7731521530748919}",25,0,-110.14167369283099,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
688,False,"{'a': 0.4, 'e': 0.7725175460213186}",25,0,-134.57070897480196,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 3}",0
689,False,"{'a': 0.4, 'e': 0.7718821664502636}",25,0,-74.54584971601577,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
690,False,"{'a': 0.4, 'e': 0.7712460149971065}",30,7,-112.36953139418699,"{0: 15, 1: 1, 2: 5, 3: 0, 4: 2}",1
691,False,"{'a': 0.4, 'e': 0.7706090922979988}",30,0,-145.52093717360543,"{0: 18, 1: 4, 2: 5, 3: 1, 4: 2}",0
692,False,"{'a': 0.4, 'e': 0.7699713989898629}",25,0,-74.16004630022772,"{0: 16, 1: 5, 2: 3, 3: 0, 4: 1}",0
693,False,"{'a': 0.4, 'e': 0.7693329357103922}",20,0,-91.66093331865031,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
694,False,"{'a': 0.4, 'e': 0.7686937030980499}",30,0,-195.27823439813216,"{0: 16, 1: 1, 2: 9, 3: 2, 4: 2}",0
695,False,"{'a': 0.4, 'e': 0.7680537017920686}",25,0,-137.66680786333012,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
696,False,"{'a': 0.4, 'e': 0.7674129324324493}",25,0,-113.04413047417091,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
697,False,"{'a': 0.4, 'e': 0.7667713956599618}",25,4,-62.64224812814705,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 1}",1
698,False,"{'a': 0.4, 'e': 0.7661290921161423}",20,0,-94.09785121103252,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
699,False,"{'a': 0.4, 'e': 0.7654860224432947}",20,0,-108.97833456933022,"{0: 12, 1: 5, 2: 0, 3: 1, 4: 2}",0
700,False,"{'a': 0.4, 'e': 0.7648421872844884}",25,0,-79.75651747827136,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
701,False,"{'a': 0.4, 'e': 0.7641975872835586}",25,3,-75.57568469296451,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 2}",1
702,False,"{'a': 0.4, 'e': 0.7635522230851051}",20,0,-76.47082258799398,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
703,False,"{'a': 0.4, 'e': 0.7629060953344922}",30,4,-91.03807099288856,"{0: 18, 1: 3, 2: 2, 3: 2, 4: 1}",1
704,False,"{'a': 0.4, 'e': 0.7622592046778476}",20,0,-91.00557449571241,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
705,False,"{'a': 0.4, 'e': 0.7616115517620617}",25,7,-96.3267114262078,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 2}",1
706,False,"{'a': 0.4, 'e': 0.7609631372347876}",20,6,-17.520132053959014,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
707,False,"{'a': 0.4, 'e': 0.7603139617444397}",20,0,-83.33976398213682,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
708,False,"{'a': 0.4, 'e': 0.7596640259401933}",20,0,-91.66746897304111,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
709,False,"{'a': 0.4, 'e': 0.7590133304719844}",30,0,-124.39541778866986,"{0: 20, 1: 4, 2: 4, 3: 0, 4: 2}",0
710,False,"{'a': 0.4, 'e': 0.7583618759905082}",25,0,-89.80398072050312,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
711,False,"{'a': 0.4, 'e': 0.7577096631472192}",25,0,-25.026441452996856,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
712,False,"{'a': 0.4, 'e': 0.7570566925943303}",20,9,9.16507072455718,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.4, 'e': 0.7564029649848117}",20,0,-74.1464771357486,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
714,False,"{'a': 0.4, 'e': 0.7557484809723913}",35,0,-112.23585062221173,"{0: 25, 1: 3, 2: 5, 3: 0, 4: 2}",0
715,False,"{'a': 0.4, 'e': 0.7550932412115529}",20,9,-89.06046156921641,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 2}",1
716,False,"{'a': 0.4, 'e': 0.7544372463575362}",20,5,-64.40252432857699,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 1}",1
717,False,"{'a': 0.4, 'e': 0.753780497066336}",20,0,-56.97530009765687,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
718,False,"{'a': 0.4, 'e': 0.7531229939947015}",20,0,-82.21525945404633,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
719,False,"{'a': 0.4, 'e': 0.7524647378001358}",30,0,-134.42050363034613,"{0: 20, 1: 3, 2: 4, 3: 1, 4: 2}",0
720,False,"{'a': 0.4, 'e': 0.751805729140895}",25,0,-82.85106388579472,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
721,False,"{'a': 0.4, 'e': 0.7511459686759877}",20,10,4.441144583122854,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
722,False,"{'a': 0.4, 'e': 0.7504854570651743}",20,0,-131.82676678653206,"{0: 9, 1: 6, 2: 3, 3: 0, 4: 2}",0
723,False,"{'a': 0.4, 'e': 0.7498241949689665}",25,0,-78.75929480982234,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
724,False,"{'a': 0.4, 'e': 0.7491621830486261}",25,0,-63.62430113510203,"{0: 16, 1: 7, 2: 1, 3: 0, 4: 1}",0
725,False,"{'a': 0.4, 'e': 0.7484994219661651}",20,2,-50.69370384688235,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
726,False,"{'a': 0.4, 'e': 0.7478359123843445}",20,0,-72.45622115346983,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
727,False,"{'a': 0.4, 'e': 0.7471716549666739}",25,6,-46.91769569480992,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 1}",1
728,False,"{'a': 0.4, 'e': 0.7465066503774105}",20,0,-58.51054813938933,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
729,False,"{'a': 0.4, 'e': 0.745840899281559}",30,8,-121.45122621814888,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 3}",1
730,False,"{'a': 0.4, 'e': 0.7451744023448704}",20,0,-140.74330721935195,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 2}",0
731,False,"{'a': 0.4, 'e': 0.7445071602338416}",30,8,-71.31833942800304,"{0: 13, 1: 1, 2: 7, 3: 1, 4: 0}",1
732,False,"{'a': 0.4, 'e': 0.7438391736157144}",30,16,-84.23301173574346,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 2}",1
733,False,"{'a': 0.4, 'e': 0.7431704431584757}",30,0,-56.019486548914735,"{0: 22, 1: 1, 2: 6, 3: 1, 4: 0}",0
734,False,"{'a': 0.4, 'e': 0.7425009695308558}",25,13,-47.833214603429894,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
735,False,"{'a': 0.4, 'e': 0.7418307534023283}",20,3,-42.56843729798575,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 0}",1
736,False,"{'a': 0.4, 'e': 0.7411597954431091}",25,0,-110.68625474932686,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
737,False,"{'a': 0.4, 'e': 0.7404880963241562}",30,0,-207.9595586062395,"{0: 16, 1: 6, 2: 4, 3: 0, 4: 4}",0
738,False,"{'a': 0.4, 'e': 0.7398156567171688}",30,0,-87.78107443706578,"{0: 19, 1: 4, 2: 4, 3: 3, 4: 0}",0
739,False,"{'a': 0.4, 'e': 0.7391424772945862}",25,8,-50.66546562073166,"{0: 11, 1: 1, 2: 4, 3: 1, 4: 0}",1
740,False,"{'a': 0.4, 'e': 0.7384685587295879}",20,0,-34.34004679069566,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
741,False,"{'a': 0.4, 'e': 0.7377939016960925}",20,0,-99.83097548844643,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
742,False,"{'a': 0.4, 'e': 0.7371185068687569}",25,0,-55.647210562005256,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
743,False,"{'a': 0.4, 'e': 0.7364423749229758}",20,3,5.737408081907474,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
744,False,"{'a': 0.4, 'e': 0.7357655065348812}",25,11,-10.195658187190347,"{0: 10, 1: 3, 2: 1, 3: 0, 4: 0}",1
745,False,"{'a': 0.4, 'e': 0.7350879023813413}",30,0,-80.49360776064567,"{0: 23, 1: 1, 2: 4, 3: 1, 4: 1}",0
746,False,"{'a': 0.4, 'e': 0.7344095631399603}",25,0,-111.982736621575,"{0: 17, 1: 1, 2: 3, 3: 3, 4: 1}",0
747,False,"{'a': 0.4, 'e': 0.7337304894890774}",25,11,9.207332183466212,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
748,False,"{'a': 0.4, 'e': 0.7330506821077661}",20,0,-69.03495951029588,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
749,False,"{'a': 0.4, 'e': 0.7323701416758338}",20,0,-39.72970946738637,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
750,False,"{'a': 0.4, 'e': 0.7316888688738209}",20,0,-61.51875542365463,"{0: 14, 1: 2, 2: 1, 3: 3, 4: 0}",0
751,False,"{'a': 0.4, 'e': 0.7310068643830001}",20,9,-7.071348123546918,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
752,False,"{'a': 0.4, 'e': 0.7303241288853757}",25,5,-5.175451294155678,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",1
753,False,"{'a': 0.4, 'e': 0.7296406630636835}",20,5,-29.910043897735864,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 1}",1
754,False,"{'a': 0.4, 'e': 0.7289564676013889}",30,1,-17.714775123003864,"{0: 22, 1: 4, 2: 3, 3: 0, 4: 0}",1
755,False,"{'a': 0.4, 'e': 0.7282715431826874}",30,4,-39.03459535920226,"{0: 19, 1: 1, 2: 5, 3: 1, 4: 0}",1
756,False,"{'a': 0.4, 'e': 0.7275858904925034}",20,0,-74.7251477261351,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
757,False,"{'a': 0.4, 'e': 0.7268995102164897}",20,0,-77.04245780472293,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
758,False,"{'a': 0.4, 'e': 0.7262124030410263}",30,8,-93.14225667725815,"{0: 14, 1: 1, 2: 5, 3: 1, 4: 1}",1
759,False,"{'a': 0.4, 'e': 0.7255245696532202}",30,12,-34.04239210361324,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 0}",1
760,False,"{'a': 0.4, 'e': 0.7248360107409052}",30,0,-166.55394144674216,"{0: 20, 1: 1, 2: 5, 3: 1, 4: 3}",0
761,False,"{'a': 0.4, 'e': 0.7241467269926396}",35,9,-109.22016476112005,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 1}",1
762,False,"{'a': 0.4, 'e': 0.7234567190977075}",20,0,-115.1833442255737,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
763,False,"{'a': 0.4, 'e': 0.7227659877461166}",20,6,-67.80297614963271,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 1}",1
764,False,"{'a': 0.4, 'e': 0.7220745336285981}",20,0,-107.40295950510803,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 1}",0
765,False,"{'a': 0.4, 'e': 0.7213823574366063}",25,14,-43.33158338568886,"{0: 6, 1: 1, 2: 3, 3: 1, 4: 0}",1
766,False,"{'a': 0.4, 'e': 0.720689459862317}",20,0,-79.43753445712828,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
767,False,"{'a': 0.4, 'e': 0.719995841598628}",20,0,-74.15399583012214,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
768,False,"{'a': 0.4, 'e': 0.7193015033391573}",30,0,-132.09167116415844,"{0: 20, 1: 1, 2: 7, 3: 0, 4: 2}",0
769,False,"{'a': 0.4, 'e': 0.7186064457782433}",25,0,-66.93996541082214,"{0: 18, 1: 0, 2: 5, 3: 2, 4: 0}",0
770,False,"{'a': 0.4, 'e': 0.7179106696109434}",25,0,-68.01245197826789,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
771,False,"{'a': 0.4, 'e': 0.7172141755330337}",20,0,-35.96055270046384,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
772,False,"{'a': 0.4, 'e': 0.7165169642410081}",25,0,-38.80746282426916,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
773,False,"{'a': 0.4, 'e': 0.7158190364320782}",20,0,-36.114827396263465,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
774,False,"{'a': 0.4, 'e': 0.7151203928041714}",25,0,-34.88629455248354,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
775,False,"{'a': 0.4, 'e': 0.7144210340559314}",35,0,-35.19504915717952,"{0: 27, 1: 1, 2: 7, 3: 0, 4: 0}",0
776,False,"{'a': 0.4, 'e': 0.7137209608867168}",20,0,-102.8413602106034,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
777,False,"{'a': 0.4, 'e': 0.7130201739966009}",20,0,-64.51021265114217,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
778,False,"{'a': 0.4, 'e': 0.7123186740863704}",20,0,12.91325834592515,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
779,False,"{'a': 0.4, 'e': 0.7116164618575251}",20,16,5.463083477933997,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.4, 'e': 0.7109135380122773}",20,0,-120.49688880266007,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
781,False,"{'a': 0.4, 'e': 0.7102099032535507}",25,0,-76.6414724586927,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
782,False,"{'a': 0.4, 'e': 0.7095055582849801}",20,0,-92.89898372816901,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
783,False,"{'a': 0.4, 'e': 0.7088005038109104}",30,18,-57.532923245108094,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
784,False,"{'a': 0.4, 'e': 0.7080947405363958}",25,0,-40.76778211071335,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
785,False,"{'a': 0.4, 'e': 0.7073882691671998}",25,0,-65.08150807995533,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
